   114708.04,   93030.17;
   119995.50,   232615.62;
   183831.94,   241534.20;
   84208.56,   132811.10;
   103795.14,   220208.10;
   188824.44,   82055.63;
   176138.67,   243318.42;
   161962.32,   244453.64;
   152095.13,   78401.19;
   96379.81,   110342.52;
   206487.36,   231961.11;
   155324.94,   244196.32;
   181385.76,   79863.07;
   167305.84,   244456.32;
   79889.00,   173415.66;
   95155.85,   111697.13;
   85994.44,   127583.64;
   144503.20,   242682.70;
   85343.97,   129078.65;
   227993.04,   109215.53;
   241414.09,   133599.50;
   217563.37,   98160.85;
   242421.48,   185811.92;
   222613.72,   102926.62;
   165331.29,   244714.04;
   182419.38,   242364.48;
   82726.53,   135873.90;
   245124.98,   174318.99;
   89309.88,   120539.25;
   120989.57,   88418.87;
   123959.42,   235440.93;
   174408.13,   78188.67;
   213580.52,   227504.89;
   224964.17,   216930.09;
   95341.55,   211255.05;
   245199.04,   175003.74;
   245553.62,   173051.25;
   163546.65,   245060.49;
   238265.69,   124912.91;
   117555.63,   232028.78;
   92910.83,   208117.91;
   78861.23,   153010.87;
   135371.41,   240662.68;
   80168.42,   144062.98;
   166919.75,   77067.31;
   224869.83,   104575.67;
   139218.30,   80169.51;
   227884.32,   214211.45;
   88776.39,   120362.00;
   78614.48,   153188.66;
   99316.36,   105356.73;
   234047.03,   205632.71;
   124650.44,   85668.49;
   121995.86,   235155.21;
   214305.80,   227745.38;
   207830.47,   89857.37;
   213330.03,   228573.46;
   90144.31,   117507.34;
   180617.63,   78588.50;
   143441.58,   78799.86;
   80040.72,   142698.23;
   137742.11,   80297.71;
   153736.95,   245182.72;
   216843.38,   225875.14;
   246853.15,   154945.61;
   231388.44,   210173.78;
   246765.14,   153770.36;
   83946.41,   192515.34;
   158063.24,   245614.22;
   244907.51,   141609.94;
   216942.22,   225984.18;
   130546.46,   82650.87;
   77762.00,   161062.38;
   116266.63,   232143.23;
   108867.12,   226766.95;
   77751.40,   163484.26;
   86176.05,   124138.39;
   204452.57,   87361.06;
   196654.52,   238832.27;
   244410.16,   138663.76;
   209916.48,   90602.52;
   92507.25,   209280.44;
   154977.95,   245755.59;
   204639.65,   87273.21;
   238176.65,   199838.68;
   180666.18,   244222.53;
   99783.80,   103611.53;
   243239.83,   188062.14;
   240290.42,   126450.37;
   215794.28,   94660.23;
   87022.38,   200597.47;
   234356.64,   115150.17;
   227940.57,   106364.20;
   210306.60,   90437.97;
   215706.55,   94405.46;
   91087.27,   114404.64;
   168567.56,   246275.92;
   155262.37,   246197.23;
   133443.33,   80793.26;
   209703.04,   232323.58;
   80188.93,   184038.15;
   247655.19,   153643.41;
   219156.87,   97096.33;
   245945.34,   179654.79;
   99028.05,   103796.85;
   77121.10,   154982.26;
   222944.13,   100487.57;
   231362.55,   211962.93;
   76886.47,   160925.71;
   248071.42,   165444.44;
   82806.27,   129569.22;
   240203.43,   197305.27;
   126835.00,   239078.20;
   100974.30,   220853.24;
   245629.43,   139931.17;
   91321.16,   113208.06;
   139378.12,   243733.94;
   80565.66,   186746.31;
   100701.36,   220762.29;
   76858.77,   154169.02;
   115300.19,   232924.34;
   178353.69,   76630.55;
   79399.56,   139107.32;
   108058.19,   94572.17;
   189134.77,   79342.47;
   84535.61,   124823.50;
   186779.24,   243606.45;
   76884.33,   169329.25;
   129054.86,   81843.17;
   106867.69,   95477.05;
   182300.08,   244865.55;
   219758.91,   96837.66;
   89638.42,   115277.73;
   232460.32,   211264.10;
   244254.79,   134046.98;
   173177.19,   246568.10;
   104334.38,   224626.03;
   114181.25,   232419.46;
   180126.09,   76777.90;
   147413.83,   245940.56;
   131616.73,   80657.09;
   200140.89,   238640.72;
   188026.32,   243491.10;
   163880.64,   247351.83;
   111929.88,   91225.79;
   148837.70,   75924.14;
   162906.85,   74711.64;
   199578.36,   239142.38;
   233796.17,   209910.57;
   105923.26,   226455.42;
   131052.93,   80577.99;
   109824.23,   229690.62;
   193631.46,   80379.49;
   161230.23,   74593.87;
   145974.91,   246070.49;
   202024.67,   84090.84;
   211501.29,   89743.46;
   222351.57,   223646.97;
   80346.79,   188428.08;
   186126.62,   77806.21;
   244545.19,   133356.90;
   86472.80,   202625.82;
   173444.43,   247045.59;
   80374.91,   133521.75;
   79634.99,   135781.73;
   220548.13,   225486.45;
   98856.73,   220027.33;
   87022.29,   118261.30;
   133454.49,   79317.62;
   224187.61,   100036.24;
   78010.50,   181079.11;
   80418.25,   189442.66;
   76100.72,   152222.73;
   177599.59,   75559.53;
   152839.22,   74763.17;
   215056.96,   91882.59;
   210509.40,   88625.85;
   211178.03,   89059.23;
   222587.53,   98254.46;
   77639.46,   180297.76;
   83429.01,   124786.14;
   76987.87,   177231.61;
   83005.77,   196579.88;
   150468.48,   74791.88;
   129296.81,   80510.72;
   78180.28,   139000.58;
   243818.68,   192636.94;
   217021.02,   93016.50;
   234322.60,   210610.21;
   228618.05,   104187.76;
   77580.63,   141108.25;
   113965.32,   88569.59;
   238279.40,   204415.48;
   249773.98,   163218.79;
   187492.21,   244832.56;
   224937.45,   222244.64;
   122572.81,   238853.93;
   147504.56,   74974.72;
   75847.99,   149408.37;
   165490.26,   73701.04;
   127621.87,   241310.17;
   248570.03,   176923.75;
   250036.13,   163692.09;
   95398.76,   217382.70;
   238223.61,   117098.88;
   146993.86,   247383.68;
   90543.74,   110973.70;
   225472.91,   222147.53;
   78876.09,   134666.52;
   145874.86,   247231.62;
   235748.44,   209390.95;
   195785.61,   79860.40;
   91069.57,   109975.53;
   240676.00,   121010.05;
   154781.31,   73580.27;
   75967.12,   145867.55;
   197686.13,   80581.79;
   83350.14,   199380.39;
   181461.86,   75242.59;
   75063.86,   151471.87;
   244921.21,   191964.55;
   95688.48,   218428.18;
   174038.93,   248396.77;
   187456.49,   76644.03;
   118989.87,   84526.19;
   74694.71,   168110.37;
   86441.10,   205544.18;
   125770.32,   81020.64;
   231503.23,   215907.55;
   83418.78,   122160.28;
   75063.41,   172502.42;
   97552.51,   220745.81;
   247801.15,   183483.89;
   218162.64,   229515.60;
   232399.17,   214902.54;
   108758.00,   91042.68;
   245122.09,   129895.78;
   166142.90,   72860.87;
   249057.84,   143531.50;
   116528.83,   236541.18;
   89448.35,   210803.29;
   107527.55,   91912.56;
   178635.89,   248008.12;
   249489.79,   176912.50;
   105067.18,   228326.62;
   154080.11,   249128.23;
   249804.58,   146986.55;
   121248.11,   82849.11;
   74815.94,   172874.14;
   225721.95,   99200.49;
   248346.58,   182545.83;
   129173.56,   243073.05;
   198164.99,   242099.11;
   92885.96,   215826.57;
   184326.68,   75252.43;
   244704.24,   128047.99;
   76459.45,   182256.39;
   238152.99,   207261.97;
   91137.83,   213664.95;
   234835.85,   109871.58;
   234920.14,   109948.24;
   246834.89,   188502.62;
   74224.47,   169503.36;
   153841.74,   72793.94;
   137789.49,   75858.71;
   135391.16,   245629.03;
   97796.69,   100301.17;
   231930.40,   216472.47;
   91870.19,   214944.95;
   170597.67,   249586.53;
   244391.35,   195619.03;
   242535.36,   122430.50;
   116104.37,   85284.52;
   153792.64,   72624.79;
   164679.10,   72217.86;
   102057.28,   95895.24;
   192438.84,   244842.13;
   162784.59,   250033.31;
   226289.29,   99139.39;
   100141.22,   97695.08;
   239995.12,   204755.10;
   163045.89,   250054.44;
   173463.58,   72826.03;
   113079.48,   87112.64;
   251098.10,   169540.41;
   81220.49,   124854.08;
   162669.75,   72100.21;
   76998.17,   136375.55;
   90727.08,   213828.97;
   198276.54,   242676.00;
   251599.40,   161234.94;
   102424.74,   226914.15;
   73552.65,   155682.86;
   247436.56,   188242.83;
   100546.63,   96974.90;
   179066.83,   73487.77;
   123613.44,   80763.65;
   84660.31,   204803.53;
   112490.93,   235063.48;
   84196.42,   118098.08;
   218825.18,   91738.75;
   227755.09,   100030.01;
   249615.37,   181118.82;
   108793.97,   89646.66;
   251162.34,   149669.03;
   73085.75,   161406.75;
   75771.49,   182924.04;
   139156.82,   74750.96;
   123998.79,   241856.13;
   249856.20,   180482.83;
   141265.47,   74140.92;
   75642.56,   182828.48;
   182405.22,   248406.93;
   231315.60,   103738.21;
   94073.60,   103238.53;
   72965.09,   165332.08;
   243648.48,   123027.45;
   238868.08,   114163.12;
   99157.77,   97666.60;
   188080.05,   247034.87;
   73217.52,   152878.91;
   219492.06,   230330.90;
   199303.15,   242880.06;
   216956.75,   89844.80;
   93957.28,   103239.44;
   91988.16,   216595.25;
   78717.87,   128946.50;
   198917.91,   79070.30;
   226125.65,   224529.52;
   248564.99,   135336.43;
   225186.76,   225489.05;
   242810.71,   201424.41;
   243186.13,   200689.02;
   252128.92,   154165.86;
   124755.07,   79488.25;
   73936.20,   176800.67;
   110403.15,   234433.01;
   160953.31,   71149.44;
   73214.33,   172209.54;
   112731.79,   86145.69;
   250779.19,   178570.20;
   245044.68,   196948.31;
   152024.23,   250486.73;
   138420.70,   74379.46;
   245842.11,   127052.23;
   121079.06,   241045.96;
   252486.87,   165017.80;
   172054.79,   71525.40;
   77317.83,   190471.31;
   233225.25,   216965.18;
   89943.05,   214573.94;
   246841.02,   192981.63;
   208412.53,   238707.97;
   161312.63,   70932.93;
   242234.32,   203357.66;
   237464.76,   110833.48;
   129756.35,   76985.95;
   76940.19,   189892.98;
   233447.53,   216936.26;
   103111.06,   93078.42;
   87552.17,   211483.12;
   97861.92,   224171.22;
   117666.69,   239498.81;
   74024.48,   142965.19;
   103490.87,   92717.26;
   110532.27,   235006.61;
   75461.02,   136827.09;
   116535.76,   238919.98;
   90704.20,   106211.53;
   112819.17,   236605.12;
   137020.07,   74377.50;
   172842.21,   250907.11;
   229190.70,   100022.41;
   73630.35,   144262.57;
   243637.52,   121106.50;
   72074.30,   163571.37;
   139260.02,   248640.16;
   191419.62,   75266.80;
   214314.98,   86801.03;
   231453.30,   219855.18;
   232648.80,   218433.91;
   79578.10,   197603.52;
   148196.36,   250600.11;
   253079.52,   157930.06;
   72859.91,   147584.51;
   84427.06,   115024.02;
   72401.16,   171171.27;
   232392.36,   218970.84;
   244943.27,   199027.75;
   148926.35,   250853.43;
   247068.23,   194087.77;
   106444.77,   232563.32;
   136605.94,   248163.29;
   251467.27,   179512.98;
   171400.96,   70672.93;
   192484.85,   246906.27;
   253388.41,   159773.45;
   168698.12,   251801.61;
   227239.52,   224985.81;
   253165.00,   153814.31;
   201218.00,   243423.90;
   242425.50,   117647.96;
   247892.03,   129628.02;
   101014.51,   94009.41;
   126987.18,   244945.75;
   249107.01,   132958.58;
   72483.41,   175058.73;
   191764.75,   74809.82;
   136893.31,   248564.51;
   125121.30,   244220.04;
   159794.07,   252198.79;
   184629.01,   249538.43;
   79028.46,   197760.61;
   140168.94,   249520.67;
   79235.56,   198299.10;
   240151.95,   113249.80;
   231337.57,   220968.46;
   189182.55,   73863.99;
   71717.38,   170443.86;
   99387.48,   227050.13;
   72596.72,   145250.30;
   252596.47,   176163.90;
   99933.44,   94527.46;
   241232.11,   114697.62;
   119835.50,   241929.16;
   202010.18,   78684.40;
   253511.06,   169643.47;
   155891.42,   69916.57;
   235145.91,   105570.78;
   240991.61,   208038.24;
   222268.11,   91874.71;
   148809.86,   251544.46;
   153753.98,   70033.37;
   198202.52,   245346.29;
   179342.86,   71163.19;
   252352.54,   178431.86;
   213543.75,   85151.74;
   98989.70,   227048.48;
   145379.79,   251116.87;
   184594.51,   250028.62;
   73713.91,   138469.51;
   185084.31,   72292.82;
   85864.44,   110833.61;
   76410.09,   192657.79;
   235921.55,   106176.26;
   129925.66,   246822.13;
   237672.60,   213662.91;
   96651.55,   224966.98;
   191850.60,   74190.48;
   181579.55,   250871.23;
   248398.10,   193473.14;
   213394.99,   237517.65;
   221111.49,   231797.91;
   72045.64,   177025.47;
   116327.03,   81677.02;
   228192.57,   96873.92;
   105433.48,   233132.48;
   238385.30,   109233.71;
   253589.29,   173442.15;
   198026.71,   245882.41;
   137612.01,   249591.26;
   152545.63,   69709.87;
   182457.16,   250928.63;
   249248.42,   191799.63;
   217979.03,   234521.04;
   228086.83,   96555.93;
   92888.48,   100771.61;
   92116.80,   220591.22;
   93601.50,   99857.00;
   111268.39,   237745.85;
   78849.34,   122261.58;
   179552.13,   251789.92;
   246250.07,   199922.25;
   103248.81,   90319.82;
   108972.85,   85873.01;
   178694.66,   252027.84;
   254385.03,   151659.04;
   79512.93,   120485.10;
   140591.42,   71337.06;
   208943.05,   81211.10;
   167315.84,   68799.97;
   189137.51,   249619.94;
   89720.92,   104110.80;
   220321.72,   88966.24;
   95943.52,   225298.02;
   76265.61,   127680.60;
   148415.04,   252523.11;
   153497.89,   253201.56;
   104695.77,   233375.59;
   223246.69,   230947.42;
   253008.58,   141544.74;
   239862.87,   212062.52;
   255141.88,   162633.33;
   108764.05,   236625.54;
   246964.49,   199330.23;
   76604.29,   126177.22;
   255233.42,   160720.95;
   255001.45,   154459.98;
   147963.75,   252703.84;
   111674.05,   83511.70;
   80717.61,   204891.56;
   253420.08,   179614.41;
   73076.58,   136244.43;
   163434.02,   253932.64;
   250129.28,   191793.67;
   86528.64,   214479.48;
   69692.89,   163843.54;
   70249.11,   171632.15;
   248106.52,   125144.66;
   244915.70,   118321.98;
   178661.89,   69661.23;
   109751.31,   84643.05;
   186283.11,   71305.80;
   203038.69,   244715.35;
   92814.87,   99608.45;
   90985.35,   220495.60;
   77538.49,   198841.78;
   247875.73,   124291.02;
   70935.21,   177281.79;
   122155.98,   77324.44;
   255077.05,   170145.54;
   150009.20,   68884.15;
   217440.38,   85988.52;
   98669.10,   93340.40;
   96423.92,   226691.13;
   253706.51,   179816.31;
   231878.23,   98985.56;
   141284.56,   70424.97;
   88654.75,   217861.03;
   141867.64,   251939.17;
   239695.77,   213250.89;
   103321.63,   89139.83;
   85141.92,   109168.59;
   69905.74,   171823.78;
   91464.20,   100738.56;
   144083.48,   252497.19;
   243150.68,   114281.59;
   170688.65,   68199.31;
   79706.63,   118141.37;
   230541.54,   224919.11;
   131185.33,   248977.68;
   229078.66,   226457.93;
   252870.68,   137911.10;
   140165.12,   70511.78;
   192806.55,   72849.19;
   251560.99,   133235.82;
   69235.88,   157790.70;
   121376.46,   244897.68;
   107753.44,   85503.16;
   185919.80,   251483.86;
   76171.90,   125469.09;
   224103.52,   90882.37;
   76707.14,   198114.25;
   242011.15,   210193.33;
   248906.26,   196706.24;
   78429.88,   120225.40;
   169384.55,   67868.49;
   150673.64,   253865.28;
   201416.17,   246157.09;
   248640.80,   124639.73;
   161296.30,   67558.70;
   176411.80,   68589.98;
   87089.27,   216487.43;
   185715.07,   251750.97;
   81706.78,   208331.78;
   81888.29,   113541.49;
   248408.46,   123897.83;
   151454.81,   68105.82;
   72277.23,   135976.72;
   72997.09,   188774.63;
   166226.04,   254724.81;
   111116.62,   82751.47;
   82104.50,   209230.13;
   121492.32,   245374.23;
   146043.54,   68839.43;
   136767.90,   70938.21;
   89197.48,   219581.66;
   86500.10,   106144.09;
   113114.24,   81341.48;
   140278.73,   69947.01;
   137127.39,   251438.99;
   139967.30,   252241.75;
   146277.68,   253582.93;
   254449.76,   142062.83;
   148715.02,   68200.35;
   256145.98,   153259.49;
   178438.27,   68466.59;
   235134.63,   101429.77;
   131962.07,   72193.22;
   111261.81,   82250.48;
   68486.11,   163596.43;
   98398.23,   229933.15;
   253123.34,   186333.66;
   244140.88,   114311.84;
   254155.87,   182552.60;
   232594.37,   223972.33;
   199613.08,   247669.39;
   102901.61,   234068.14;
   128901.35,   73088.26;
   162883.12,   66893.49;
   186975.42,   252116.39;
   244501.22,   207603.51;
   237572.94,   104074.46;
   189856.20,   70874.95;
   250846.67,   194055.35;
   76090.52,   198853.16;
   85540.95,   215653.69;
   250680.03,   127573.35;
   70020.52,   179797.01;
   152714.89,   67247.60;
   101228.37,   232874.34;
   169260.93,   255249.41;
   71913.29,   134430.02;
   244415.39,   114082.52;
   197863.35,   73522.31;
   251621.60,   192408.07;
   162593.70,   66588.62;
   71135.20,   185450.65;
   251516.63,   129210.60;
   226328.14,   230887.33;
   68662.23,   149305.91;
   255277.84,   142564.88;
   256433.35,   149742.09;
   95118.17,   94675.37;
   218426.48,   84773.12;
   134691.36,   70655.30;
   230434.12,   227000.78;
   251823.81,   192472.59;
   161983.63,   66430.24;
   226318.93,   91134.68;
   68325.02,   150986.23;
   73083.54,   129832.57;
   100542.02,   232792.59;
   253726.14,   186773.87;
   201064.03,   74523.35;
   201994.74,   247297.92;
   131360.45,   71529.29;
   245234.89,   207576.68;
   239311.47,   216830.68;
   88714.15,   101424.55;
   235759.00,   221475.65;
   249130.48,   199925.71;
   137646.77,   69482.45;
   109466.49,   239856.37;
   179699.22,   67714.21;
   165095.68,   66170.22;
   129734.17,   250246.86;
   163787.97,   256098.29;
   135877.72,   69902.12;
   101041.91,   88637.87;
   257342.83,   166988.65;
   249463.44,   199412.77;
   252910.52,   190447.64;
   210581.44,   243187.05;
   235886.98,   100567.32;
   201485.43,   247895.41;
   109974.90,   81751.71;
   115291.73,   243768.96;
   68541.23,   145726.30;
   177450.84,   255145.77;
   126990.92,   249485.17;
   251024.91,   196263.26;
   67974.25,   172844.55;
   107078.31,   238593.34;
   106127.02,   84292.64;
   251321.57,   195606.56;
   245226.37,   113801.95;
   90727.61,   223816.30;
   224787.78,   88944.17;
   88064.07,   220655.18;
   75019.89,   199047.29;
   68353.50,   145858.66;
   76178.24,   201758.36;
   71292.18,   133049.37;
   178466.68,   255188.20;
   73063.34,   127805.54;
   191893.63,   70295.25;
   214030.90,   241453.08;
   76298.79,   120094.52;
   67048.60,   162405.63;
   167660.61,   256455.05;
   245989.99,   114746.07;
   214572.33,   81026.67;
   184084.46,   254223.55;
   245625.16,   208465.21;
   186660.47,   253676.38;
   131330.98,   70615.06;
   192342.53,   70166.31;
   98371.18,   90054.90;
   211581.67,   243281.76;
   67585.61,   148525.17;
   94208.70,   93982.07;
   255945.73,   182064.14;
   231455.04,   94624.95;
   129062.82,   71326.17;
   84851.77,   217228.59;
   252223.25,   127434.32;
   100574.33,   87953.42;
   223723.31,   87361.74;
   231783.94,   227363.64;
   257950.23,   151985.40;
   80018.07,   112193.94;
   75790.07,   202096.65;
   106676.08,   239152.87;
   173818.48,   256413.40;
   125950.28,   249865.83;
   221349.91,   236960.64;
   206143.11,   246620.09;
   129413.88,   251251.06;
   231163.81,   228263.62;
   168091.62,   65192.24;
   132007.83,   69991.92;
   235118.66,   224031.67;
   67703.67,   145397.64;
   196595.71,   250954.18;
   189920.31,   253220.03;
   87381.68,   221094.71;
   112398.83,   243156.86;
   68433.96,   141021.04;
   237004.29,   100205.95;
   124679.28,   249587.70;
   99430.28,   88349.81;
   79922.97,   210625.69;
   245513.94,   112281.78;
   224889.03,   87687.47;
   95392.36,   230239.99;
   108987.53,   241230.67;
   135952.93,   68475.17;
   236403.50,   99263.90;
   258115.72,   173184.35;
   76929.28,   116739.21;
   70826.09,   131301.48;
   197172.38,   71126.23;
   205020.89,   74553.23;
   258976.26,   162557.36;
   72258.16,   126933.59;
   132993.84,   69174.07;
   196749.23,   70830.11;
   214007.46,   79420.66;
   116288.86,   76289.84;
   251164.80,   122682.84;
   66860.15,   147230.41;
   117491.72,   246626.05;
   70370.95,   190394.47;
   124119.67,   72374.94;
   67267.62,   177803.91;
   149946.42,   65232.26;
   259211.60,   161399.62;
   243309.99,   107955.23;
   97995.41,   233176.16;
   88711.96,   223649.75;
   171360.84,   257460.28;
   223825.93,   86234.23;
   108782.30,   80549.42;
   152004.73,   257359.00;
   73087.09,   198258.79;
   258294.34,   175255.49;
   205427.91,   247913.44;
   257105.71,   181951.32;
   171927.14,   257558.36;
   103591.96,   84132.66;
   207018.09,   247210.74;
   201905.32,   249705.57;
   173294.33,   257486.78;
   257946.91,   178742.27;
   65483.97,   157967.83;
   91321.35,   227107.62;
   184277.95,   66493.54;
   231520.41,   92812.10;
   197209.53,   70410.65;
   133068.59,   253687.58;
   164066.52,   258271.05;
   105790.76,   82189.18;
   224847.49,   86486.30;
   213912.99,   243654.03;
   86619.34,   221945.25;
   158133.78,   63935.20;
   238152.66,   99923.61;
   96138.04,   232307.39;
   234483.36,   226623.00;
   250080.55,   203593.30;
   237829.31,   99429.12;
   75105.99,   204008.69;
   242386.40,   216771.52;
   248840.57,   206126.33;
   199976.97,   71219.88;
   97097.03,   88928.06;
   232512.51,   93356.55;
   94912.59,   231285.25;
   108053.39,   241914.57;
   211861.19,   77081.81;
   182086.03,   256567.53;
   70208.74,   192663.92;
   67514.27,   138851.94;
   215831.71,   79405.13;
   226618.98,   234651.20;
   220893.81,   239285.94;
   170611.30,   63845.95;
   120396.58,   249180.63;
   69315.25,   131734.81;
   223683.63,   237294.46;
   111054.05,   77996.74;
   66345.33,   143338.44;
   235226.62,   226529.40;
   99240.70,   86475.31;
   247173.06,   112091.89;
   244268.10,   107240.87;
   64952.53,   169988.15;
   159177.97,   63197.82;
   120085.34,   72774.27;
   67098.95,   183575.21;
   78589.52,   211784.23;
   102319.33,   238510.35;
   241076.49,   102447.43;
   105379.13,   81378.69;
   260345.81,   167899.79;
   72894.63,   121210.26;
   85490.21,   221852.89;
   248179.38,   113346.36;
   244137.50,   215508.71;
   67393.49,   136968.06;
   133078.75,   67488.66;
   68710.86,   189991.56;
   159138.21,   259196.00;
   214701.93,   244302.17;
   85887.60,   99574.70;
   189518.27,   255624.07;
   120981.65,   71994.97;
   99191.07,   85872.43;
   115964.51,   247746.80;
   65778.88,   178947.30;
   202325.66,   251049.52;
   80079.59,   107292.97;
   185527.56,   256846.96;
   170944.17,   62958.61;
   94439.26,   89883.70;
   255563.53,   128692.24;
   142791.62,   257719.44;
   68358.31,   131749.66;
   136692.70,   65924.21;
   261142.42,   160497.92;
   90107.08,   228144.42;
   251454.88,   118402.80;
   163849.34,   259792.61;
   163783.16,   62404.04;
   125575.26,   252667.92;
   135533.79,   66093.10;
   88324.22,   226338.43;
   108845.53,   244070.64;
   68021.41,   190057.97;
   243873.56,   217205.97;
   144284.23,   63954.43;
   65255.97,   143350.81;
   65074.15,   177970.57;
   257329.88,   189157.43;
   250416.85,   206413.40;
   139524.52,   257304.90;
   67134.23,   134848.94;
   246723.77,   212999.46;
   76460.81,   112264.73;
   84984.07,   99624.99;
   129034.31,   254231.77;
   249141.06,   208928.36;
   106076.76,   79767.27;
   65738.73,   182027.88;
   130245.87,   67466.05;
   84954.55,   99495.19;
   77038.85,   211240.03;
   169652.20,   62264.68;
   254615.12,   124494.79;
   260392.08,   176684.44;
   226489.39,   85367.61;
   231850.34,   90204.96;
   241306.35,   221354.34;
   169450.89,   62134.74;
   193255.97,   255443.44;
   109835.68,   245204.43;
   254155.92,   123001.41;
   63320.18,   165434.92;
   261744.33,   158436.81;
   211230.64,   74594.38;
   101102.30,   83071.28;
   222945.95,   239888.21;
   184044.00,   258072.56;
   124104.00,   69489.56;
   245561.53,   106606.26;
   101003.97,   82981.26;
   71198.22,   200496.07;
   123088.25,   69793.87;
   119242.35,   71535.33;
   89052.83,   228196.59;
   260866.50,   176014.67;
   75213.73,   208857.11;
   260817.32,   176587.93;
   238137.25,   225825.32;
   227662.94,   236373.63;
   94471.65,   233812.68;
   239608.25,   224111.37;
   122900.10,   69721.70;
   225600.64,   238167.43;
   120937.67,   70579.23;
   77818.62,   108631.32;
   260899.97,   145297.15;
   228363.00,   235939.25;
   243550.24,   103009.92;
   238068.52,   226209.57;
   85978.96,   97116.46;
   62697.38,   162442.95;
   251590.64,   116083.69;
   255195.65,   198159.41;
   82406.91,   101514.26;
   247645.49,   108938.74;
   209769.60,   249114.33;
   256550.12,   127407.39;
   172152.72,   260558.65;
   261490.04,   147397.74;
   77949.24,   214420.66;
   196630.47,   255063.18;
   228674.68,   86175.09;
   185332.46,   63748.90;
   153111.89,   260683.60;
   188843.42,   257597.27;
   221042.87,   79986.06;
   207573.06,   71796.75;
   164896.13,   261113.81;
   140883.86,   258795.88;
   202911.47,   69557.45;
   62575.43,   155604.02;
   180767.22,   259532.84;
   200952.55,   253549.24;
   111237.35,   75036.28;
   259859.26,   184984.17;
   197262.18,   255159.08;
   113375.86,   73683.82;
   67040.72,   191919.59;
   127020.46,   67257.55;
   107243.15,   77342.94;
   155546.09,   261236.42;
   165188.63,   261448.66;
   251138.25,   208297.94;
   63747.30,   142793.71;
   73314.94,   114885.78;
   224586.35,   82134.74;
   88997.57,   229585.15;
   145827.76,   62022.54;
   131352.54,   65569.92;
   224371.25,   81922.57;
   262460.24,   171480.05;
   82702.71,   222198.45;
   112116.82,   74134.18;
   245300.01,   218116.10;
   237415.22,   228144.11;
   178709.38,   61877.28;
   132209.91,   65231.34;
   71861.71,   204622.29;
   205392.52,   70148.43;
   133048.24,   64941.31;
   96158.44,   236701.89;
   164699.70,   261663.32;
   103318.42,   242491.50;
   67261.58,   193603.53;
   263113.49,   158262.47;
   259448.55,   134041.24;
   62539.90,   149315.73;
   262464.54,   149299.11;
   251657.87,   114352.23;
   171687.58,   261437.53;
   202914.59,   68791.19;
   164903.59,   261849.56;
   258207.75,   192697.20;
   260273.77,   136458.67;
   134036.79,   64372.76;
   187650.12,   258793.70;
   72077.08,   205816.63;
   252156.70,   114802.13;
   254357.12,   202881.52;
   94697.37,   235883.71;
   212443.15,   73378.78;
   71930.41,   205696.11;
   137355.21,   258879.77;
   216886.58,   76043.08;
   253114.57,   205640.63;
   118395.41,   70270.73;
   98075.23,   238857.71;
   66507.12,   129720.67;
   222441.86,   79766.54;
   62780.39,   177421.70;
   61694.16,   154129.84;
   67100.37,   127763.24;
   72275.89,   206629.47;
   241561.95,   98114.43;
   196763.20,   256212.19;
   62593.37,   145577.56;
   244999.74,   102648.77;
   188197.50,   258904.62;
   240978.63,   224905.24;
   83307.39,   98173.81;
   225903.48,   82285.98;
   188575.52,   63321.15;
   158806.26,   59967.84;
   189387.55,   63533.05;
   251468.38,   112847.14;
   248290.84,   214819.12;
   116154.85,   71120.60;
   123957.52,   67494.59;
   261279.42,   138857.83;
   61307.07,   164619.63;
   192115.78,   64276.38;
   145720.42,   61244.68;
   230679.58,   235977.48;
   212263.16,   72893.65;
   252774.32,   207025.32;
   61124.11,   161527.31;
   263716.22,   155057.20;
   65602.69,   131163.67;
   153939.39,   60003.67;
   88475.71,   91698.39;
   254711.13,   203535.24;
   246402.46,   103925.17;
   87557.83,   229611.56;
   129433.34,   65094.33;
   241172.62,   96898.19;
   236664.87,   230482.46;
   261443.72,   138063.69;
   216309.15,   247284.18;
   192124.61,   258288.53;
   60941.80,   157994.12;
   89404.28,   90490.25;
   264069.63,   164968.99;
   209545.53,   71004.98;
   236908.35,   91795.75;
   213784.63,   73284.00;
   160644.74,   59365.06;
   260997.60,   186741.94;
   159940.29,   262851.94;
   133987.45,   63388.56;
   63588.10,   136970.87;
   171269.26,   262542.93;
   168236.47,   262765.15;
   90811.52,   88787.77;
   92858.34,   235409.74;
   190164.62,   63076.45;
   61922.12,   177330.11;
   258299.39,   126402.55;
   115285.80,   70800.24;
   202632.56,   67420.90;
   137401.20,   259924.19;
   89326.41,   90088.12;
   78791.24,   102743.13;
   120433.78,   68125.69;
   87816.70,   91555.95;
   121920.00,   254744.67;
   64667.59,   190174.29;
   172039.81,   262751.32;
   239644.44,   94232.17;
   60616.55,   154534.54;
   66892.95,   196936.51;
   262227.59,   183074.25;
   105166.47,   245615.53;
   264584.74,   157201.35;
   94821.77,   237639.20;
   79568.63,   101430.56;
   69622.41,   118522.21;
   157948.57,   59021.60;
   146286.10,   60206.87;
   252890.40,   208819.48;
   252672.77,   209230.93;
   98245.45,   240614.95;
   71392.52,   114689.73;
   136243.33,   259948.31;
   60708.70,   171086.21;
   216043.87,   73941.85;
   241310.95,   226332.28;
   65051.28,   129878.29;
   213410.36,   249896.43;
   60498.07,   152209.35;
